Bus,busmap
way/170123812-380,DE40I
way/170123812-400,DE40I
way/170138196-220,ES417
way/170138597-220,ES243
way/170139950-220,ES243
way/170140947-220,ES243
way/170142091-220,ES243
way/170156684-220,ES243
way/170156685-220,ES243
way/170162283-220,ES243
way/170184991-225,FRE11
way/170249563-220,PL814
way/170259740-220,PL623
way/170267594-220,ES243
way/170272140-400,ES424
way/170316833-220,PL713
way/170366194-220,HR028
way/170368942-220,PL812
way/170371019-220,ES300
way/170372283-220,ES425
way/170395478-220,ES432
way/170424446-400,ES615
way/170424447-220,ES618
way/170424447-400,ES618
way/170424455-220,ES615
way/170424455-400,ES615
way/170433597-220,ES615
way/170433606-220,ES615
way/170433617-220,ES615
way/170479580-400,ES416
way/170485452-220,ES423
way/170485453-400,ES300
way/170510440-220,ES418
way/170511092-220,ES418
way/170511092-400,ES418
way/170519401-220,ES419
way/170607798-220,ES425
way/170607800-220,ES425
way/170671537-220,ES425
way/170779407-220,ES425
way/170779408-220,ES422
way/170946426-220,ES614
way/170946426-400,ES614
way/170954487-400,ES613
way/170968145-220,ES617
way/170968145-400,ES617
way/170968150-220,ES617
way/171051788-225,FRJ12
way/171066516-380,AT112
way/171071300-220,ES614
way/171106850-220,ES617
way/171113534-220,ES617
way/171251171-220,BABIH
way/171251565-400,ES521
way/171253574-400,PT170
way/171256169-220,ES521
way/171256169-400,ES521
way/171270810-380,ITF46
way/171274139-220,ES521
way/171277174-220,ES521
way/171277691-220,ES521
way/171383831-220,PL414
way/171419971-220,ES521
way/171419975-220,ES521
way/171433651-220,ES523
way/171442816-220,ES523
way/171506480-400,GR533
way/171537720-220,ES521
way/171549323-220,ES521
way/171556372-220,ES523
way/171557472-220,ES616
way/171558297-220,ES425
way/171560231-220,ES422
way/171560239-220,ES422
way/171816615-330,UA14
way/171917072-400,PL714
way/171992870-220,PL923
way/172029146-220,RO116
way/172156482-330,UA74
way/172201471-400,SE231
way/172286289-330,LV005
way/172302572-380,ITI44
way/172383984-225,FRJ15
way/172454609-220,ES111
way/172507826-330,UA14
way/172507826-750,UA14
way/172705586-220,ITG12
way/172735399-225,FR104
way/172872714-220,ES243
way/172997498-220,DE734
way/173082012-220,RO116
way/173112252-220,DED45
way/173190939-220,ES111
way/173191596-220,ES111
way/173272584-220,HR032
way/173431802-400,FI193
way/173582810-220,PL921
way/173582810-400,PL921
way/173613665-220,PL812
way/174152948-400,CZ080
way/174609198-220,AL021
way/174921474-400,RS222
way/174956794-225,FRF23
way/175002028-400,BABIH
way/175052362-400,SK042
way/175406958-220,PL426
way/175406958-400,PL426
way/175907366-225,FRE11
way/176443878-330,UA14
way/176499686-225,FR106
way/176656979-400,BG414
way/176754569-400,BG341
way/177365955-225,FRE11
way/177392130-220,CH013
way/177392130-400,CH013
way/177428102-225,FRF32
way/177749653-220,PL517
way/177912872-225,FRG02
way/177964767-225,FRH03
way/177964771-225,FRH03
way/178294745-220,ES511
way/178294745-400,ES511
way/178699856-380,NL33C
way/178745654-220,UA09
way/178747356-220,BG341
way/178756295-220,PL515
way/178838661-220,PL426
way/178838661-400,PL426
way/178995408-225,FRF11
way/179007671-225,FRF12
way/179121616-220,IE042
way/179121616-400,IE042
way/179260933-225,FRC11
way/179260933-400,FRC11
way/179279860-220,PL517
way/179323117-220,BG314
way/179323117-400,BG314
way/179492338-220,ES513
way/179848961-225,FRB05
way/179934195-400,RO122
way/179967275-330,UA12
way/180468540-220,AT211
way/180535363-220,PL516
way/180542657-220,PL516
way/180542657-400,PL516
way/180545587-220,ES511
way/180569105-225,FRE21
way/180637986-220,IE051
way/180734042-225,FRE11
way/180790873-400,CZ071
way/181125039-220,ITH56
way/181125039-380,ITH56
way/181412906-225,FRK24
way/181621073-220,ES412
way/181651949-220,ES423
way/181652542-400,ES423
way/181664117-220,ES618
way/181664117-400,ES618
way/181677165-220,ES612
way/181906370-220,ES220
way/181906370-400,ES220
way/181912569-220,ES220
way/181912569-400,ES220
way/181917947-220,ES220
way/182253927-220,ES613
way/182253930-220,ES618
way/182260861-220,ES612
way/182261552-220,ES618
way/182655738-220,RO115
way/182655738-400,RO115
way/182816228-225,FRK28
way/182886368-220,RO317
way/182915221-330,UA14
way/182939731-225,FRL04
way/183105308-225,FRK27
way/183128353-330,LV009
way/183182430-225,FRK28
way/183215456-225,FRC23
way/183259405-220,PL22A
way/183266820-225,FRK27
way/183266838-225,FRK27
way/183386421-330,LV007
way/183749097-220,IE061
way/183818442-225,FRL06
way/183822179-225,FRL06
way/183836524-225,FRJ12
way/183904046-275,GBC22
way/183945016-220,PL22C
way/184063224-330,LV003
way/184486846-225,FRF12
way/184492595-225,FRF31
way/184584639-275,GBC22
way/184899160-220,PL227
way/185454704-220,PL524
way/185459155-220,PL524
way/185576620-220,ITF43
way/185693432-220,IE052
way/185902319-220,IE041
way/18629425-220,DE217
way/18629425-380,DE217
way/186499822-225,FR102
way/186747788-275,GBE22
way/186757334-330,UA46
way/186889669-220,IE053
way/187189721-220,ES113
way/187380300-220,ES617
way/187392726-220,ES419
way/187555858-300,NO082
way/187645709-400,ES111
way/187830917-220,ES614
way/187832596-220,SE322
way/187832596-400,SE322
way/188001625-330,UA14
way/188144496-225,FR102
way/188144496-400,FR102
way/188276460-220,DEA27
way/188276460-380,DEA27
way/188393971-220,SE110
way/188915706-225,FRI12
way/188928648-330,UA71
way/189137043-220,ITC47
way/189184531-400,ES120
way/189184555-400,ES120
way/189184557-400,ES120
way/189501431-220,PL214
way/189501431-400,PL214
way/189577215-400,ES413
way/189612607-380,ITC4C
way/189851841-220,PL921
way/190058570-400,ES120
way/190098039-220,ES120
way/190110739-220,ES120
way/190110739-400,ES120
way/190187643-225,FRI14
way/190236352-400,ES417
way/190249315-220,ES511
way/190249507-220,ES511
way/190289516-220,ES241
way/190289523-220,ES241
way/190511290-400,GBF30
way/190819048-220,CH033
way/190907238-220,ES425
way/191035265-220,PL217
way/191038569-220,PL217
way/191053032-220,ES612
way/191095881-220,ES419
way/191210664-220,ES612
way/191352746-220,PL824
way/191363648-400,RO111
way/191480803-400,ES413
way/191485195-220,ES413
way/191485195-400,ES413
way/192677427-220,CH055
way/192677427-380,CH055
way/192764283-330,LT025
way/192916231-330,UA23
way/193292042-225,FRF33
way/193292042-400,FRF33
way/193617444-275,GBE45
way/193617444-400,GBE45
way/194101137-220,ES412
way/194186027-220,ITG13
way/194258388-220,CH022
way/194341129-220,ES419
way/194360413-220,ES130
way/194370719-220,ES120
way/194571876-225,FRJ23
way/194575030-220,IE042
way/194614470-220,IE042
way/194699926-220,ES120
way/194699929-220,ES413
way/194701798-220,ES418
way/194903381-220,PL812
way/194903381-400,PL812
way/195155625-400,RO421
way/195168461-400,HU332
way/196073443-225,FRF34
way/196076112-220,ES513
way/196202210-220,ES212
way/196202213-220,ES212
way/196202213-400,ES212
way/196202222-220,ES212
way/196207063-220,ES212
way/196207063-400,ES212
way/196207064-400,ES212
way/196215046-220,ES213
way/196215046-400,ES213
way/196371124-220,ES211
way/196371643-220,ES211
way/196371646-220,ES211
way/196380396-220,ES213
way/196478732-220,ES213
way/196483351-220,ES213
way/196484246-220,ES212
way/196484252-220,ES212
way/196522660-220,ES211
way/196526411-220,ES230
way/196533207-220,ES220
way/196533213-220,ES211
way/196544701-220,ES241
way/196557387-400,RO113
way/196590421-400,MK002
way/196590422-400,MK001
way/196633567-400,MK005
way/196634265-400,MK008
way/196634589-220,ES513
way/196654321-220,RO126
way/196654321-400,RO126
way/196654362-220,RO121
way/196654364-220,RO121
way/196672665-220,RO221
way/196672665-400,RO221
way/196695540-220,XKX
way/196723098-400,RO224
way/197040234-225,FRB02
way/197263262-225,FRD22
way/197827799-220,CZ042
way/197827799-400,CZ042
way/19783816-380,BE211
way/197846408-220,IE042
way/197866182-420,NO071
way/198276673-220,RO216
way/198283094-220,RO113
way/198310955-220,RO222
way/198333299-400,RO122
way/198441076-225,FRF33
way/198448981-380,DEB3J
way/198635989-220,PL823
way/198777633-220,RO414
way/198777633-400,RO414
way/198777680-220,RO411
way/198777681-220,RO411
way/198901559-220,RO423
way/199093574-225,FR105
way/199098050-220,PL721
way/199098050-400,PL721
way/199098053-220,PL722
way/199098053-400,PL722
way/199098055-220,PL721
way/199229562-225,FRK28
way/199229562-400,FRK28
way/199304820-220,UA46
way/199304820-330,UA46
way/199657972-220,RO412
way/199657972-400,RO412
way/199657990-400,RO412
way/199657993-220,RO412
way/199675964-380,ITF63
way/199676823-380,ITF63
way/199713891-400,DK012
way/199784319-330,UA23
way/199900178-220,SK021
way/200052139-400,SE211
way/200224266-400,SE221
way/200253359-400,ES511
way/200395114-220,UA46
way/200511209-275,GBC14
way/200511209-400,GBC14
way/200514079-220,BG323
way/200516868-220,BG331
way/200516868-400,BG331
way/200635683-275,GBC23
way/200720497-220,RO114
way/200772307-220,SE322
way/200772307-236,SE322
way/200772307-400,SE322
way/201459319-400,PT150
way/201562662-220,UA26
way/202164315-380,DEA46
way/202178573-220,ITF33
way/202179060-220,ITF33
way/202200066-420,NO0A3
way/202269421-330,UA35
way/202271565-380,ITC48
way/202272734-220,ITH32
way/202461729-220,RO213
way/202649822-220,UA46
way/202711181-220,ITF33
way/202747445-380,DE721
way/202753898-400,FRL04
way/202772821-220,ITC44
way/202865176-220,DE13A
way/202865177-380,DE13A
way/202891403-220,ES213
way/202891403-400,ES213
way/202948507-220,RO215
way/202948507-400,RO215
way/203122176-225,FRF33
way/203222841-330,UA12
way/203225567,ITG2D
way/203232760-400,SK031
way/203251480-220,UA07
way/203251480-330,UA07
way/203468251-220,ITC4C
way/203623276-220,ES417
way/203815422-220,UA21
way/203815422-400,UA21
way/203880168-275,GBG39
way/203926610-330,UA63
way/204048491-225,FRB06
way/204091774-330,UA46
way/204349873-225,FRF33
way/204914596-330,EE001
way/204940265-220,BE332
way/204969810-400,RO414
way/204983664-220,RO422
way/205115991-420,NO082
way/205141906-220,ES213
way/205252518-400,RO113
way/205384220-220,RO311
way/205384220-400,RO311
way/205597560-220,ITC4B
way/205759134-330,UA46
way/205894727-220,RO214
way/206289192-380,DE949
way/206538656-300,NO091
way/206538656-420,NO091
way/206558254-220,RO415
way/206628449-300,NO091
way/206628449-420,NO091
way/206829975-225,FRF33
way/207056075-220,UA07
way/207056075-330,UA07
way/207136672-220,UA26
way/207142591-330,UA26
way/207142596-330,UA26
way/207159887-400,SE312
way/207248812-220,DE128
way/207248812-380,DE128
way/207292011-225,FRF33
way/207331199-220,IE051
way/207339053-220,IE051
way/207339053-400,IE051
way/207343642-330,UA61
way/207352486-330,UA68
way/207383904-220,ITF33
way/207479669-225,FRJ26
way/207526732-225,FRF33
way/207700515-330,UA63
way/207756597-220,DEC01
way/207762797-225,FRF33
way/207915691-220,ES514
way/207991759-380,CH056
way/207993342-220,CH056
way/207993342-380,CH056
way/208045778-220,RO214
way/208124159-220,IE053
way/208263464-220,RO422
way/208263464-400,RO422
way/208263479-220,RO113
way/208294493-220,RO415
way/208294496-220,RO415
way/208388459-225,FRF33
way/208398923-380,ITH54
way/208424341-225,FRK27
way/208452701-220,RO125
way/20851038-400,GBJ36
way/208744453-220,RO413
way/208780268-380,CH056
way/208872164-220,RO424
way/208872170-220,RO424
way/208965529-400,SE122
way/208979069-400,FI1D8
way/209067387-220,RO316
way/209067387-400,RO316
way/209175136-220,SE121
way/209175136-400,SE121
way/209324991-220,CH021
way/209332566-220,ES511
way/209404646-400,GBE22
way/209425313-330,UA18
way/209879378-330,UA23
way/209879378-750,UA23
way/209982720-380,ITF46
way/210191809-220,AT311
way/210389707-225,FRH04
way/210389707-400,FRH04
way/210411778-220,ES514
way/210457037-330,LT028
way/210568055-220,CH056
way/210568055-380,CH056
way/210609562-220,RO311
way/210745193-220,HR036
way/210831971-220,RO311
way/210831971-400,RO311
way/211101137-330,UA59
way/211101137-750,UA59
way/211109125-330,UA05
way/211180338-380,ITC4A
way/211549457-275,GBE31
way/211875283-225,FR107
way/211907009-220,CH055
way/212379146-330,UA05
way/212498548-220,CH056
way/212722603-220,CH012
way/212722603-380,CH012
way/212779654-275,GBM84
way/212779654-400,GBM84
way/214146381-220,RO224
way/214266451-220,DK042
way/214294769-220,ITH33
way/214483816-225,FRF11
way/214483816-400,FRF11
way/214858101-225,FRL04
way/215282393-400,PL823
way/215806463-220,ES614
way/216060722-220,PL224
way/216975352-220,PL414
way/217032425-400,FI1D7
way/217600189-225,FRL04
way/217745445-400,ES120
way/217899005-220,PL224
way/217979941-220,ES514
way/218432502-220,ES425
way/219408050-220,ES419
way/219508915-330,UA14
way/219508915-500,UA14
way/219508915-750,UA14
way/219639224-225,FRE23
way/219909160-220,AT341
way/219909161-220,AT341
way/220065689-330,LT022
way/220076858-400,SE332
way/220179629-220,ES412
way/220458404-220,BG414
way/220704941-400,SK023
way/220890042-220,ES114
way/221182424-220,ES114
way/221193996-220,ES114
way/221427829-330,UA48
way/222188543-400,FRD12
way/222205173-275,GBM84
way/222427976-220,ITI43
way/222867769-220,ES431
way/222873301-220,ES431
way/222885175-220,ES612
way/222885498-220,ES614
way/222895334-220,ES422
way/222895334-400,ES422
way/222901014-220,ES422
way/222903016-220,ES422
way/222903017-220,ES422
way/222962996-400,BASRP
way/222987687-275,GBL22
way/223207745-400,ES213
way/223383886-220,SE110
way/223383886-400,SE110
way/224057553-225,FRL05
way/224727316-220,PL224
way/224849342-400,RO225
way/224885245-400,RO225
way/224885245-750,RO225
way/225210595-225,FRF31
way/225210595-400,FRF31
way/226363063-220,ES424
way/226363063-400,ES424
way/226886241-400,ES423
way/226898600-225,FRJ13
way/22690852-220,DEA23
way/22720647-220,DEF09
way/22720647-380,DEF09
way/227495569-275,GBC12
way/227589012-400,GBI43
way/22761692-220,DEA23
way/22761692-380,DEA23
way/22761839-220,DEA1C
way/22761839-380,DEA1C
way/22765517-220,DEA27
way/22765517-380,DEA27
way/22766160-220,DEA2C
way/22766160-380,DEA2C
way/22767509-220,DEA2C
way/22767509-380,DEA2C
way/227767019-275,GBN07
way/227767022-275,GBN0B
way/22796434-220,DEA2C
way/228003081-220,CH012
way/228049601-225,FRL04
way/228154083-220,PL721
way/228718321-220,RS221
way/228718321-400,RS221
way/22873838-225,FR104
way/22873840-225,FR104
way/22899676-220,CH040
way/228999814-330,UA23
way/22938964-225,FRJ13
way/22944791-220,DEA36
way/229565743-220,DE922
way/229597405-225,FRK24
way/229597405-400,FRK24
way/22960899-380,DE111
way/22964137-380,DEA52
way/229685438-400,SK032
way/22973052-220,DE300
way/22973070-220,DE300
way/22973070-380,DE300
way/22975329-275,GBH35
way/22975329-400,GBH35
way/229806969-420,NO060
way/229806970-300,NO060
way/229806970-420,NO060
way/22984334-380,NL329
way/229907568-225,FRK24
way/230134599-275,GBN0B
way/23022100-220,DEA36
way/23022100-380,DEA36
way/230377203-220,RO226
way/23059230-400,GBJ14
way/23059268-275,GBE32
way/23064675-220,SE110
way/23067006-380,DEA55
way/23084417-220,DEA1B
way/23084554-220,DEA27
way/23084554-380,DEA27
way/23096966-380,NL411
way/231157304-225,FR105
way/231157307-225,FR105
way/231157310-225,FR106
way/231157311-225,FR105
way/231157312-225,FR107
way/23132983-275,GBI43
way/23135563-380,NL33A
way/23135618-220,DEA46
way/23136343-380,NL342
way/23136868-380,BE236
way/23140544-220,DEA11
way/23151789-380,BE236
way/23161029-220,DED51
way/23164132-275,GBD63
way/23164132-400,GBD63
way/23164256-275,GBD63
way/23164256-400,GBD63
way/231743450-225,FRF23
way/23175771-380,BE241
way/23176013-380,BE241
way/23192640-220,DEA11
way/23208935-380,BE241
way/232243950-400,RS224
way/23228362-400,GBI41
way/23228569-275,GBI54
way/23229136-275,GBH32
way/232319495-275,GBM61
way/23232738-275,GBJ13
way/23232738-400,GBJ13
way/23234477-275,GBH23
way/23248656-275,GBJ25
way/232578495-400,RO315
way/232662311-220,CH011
way/232685942-220,BG312
way/23281217,GBJ44
way/23281217-400,GBJ44
way/23284340-220,DE71C
way/23284340-380,DE71C
way/23286313-225,FRB01
way/23286313-400,FRB01
way/23287448-225,FR104
way/23287448-400,FR104
way/232893576-420,NO082
way/23299362-275,GBI63
way/23299362-400,GBI63
way/23299657-275,GBI61
way/23299657-400,GBI61
way/23380800-220,DEA1F
way/23380800-380,DEA1F
way/23390317-275,GBI63
way/234171369-380,DE80O
way/23470015-400,SE110
way/234876688-400,RO214
way/234876695-220,RO125
way/234876695-400,RO125
way/234983117-220,CH012
way/234983117-380,CH012
way/235044638-400,BG413
way/235291237-220,XKX
way/235370803-225,FRI12
way/235370803-400,FRI12
way/235724487,SE224
way/23575521-220,RO322
way/23575521-400,RO322
way/23583867-380,DEF0F
way/236110936-220,RS127
way/236110936-400,RS127
way/236110952-400,RS110
way/236134509-220,RS110
way/23641079-220,DE717
way/23641079-380,DE717
way/236661269-380,ITC4C
way/236724724-330,UA59
way/236819191-220,CH012
way/23682013-220,DE929
way/237314095-225,FRH02
way/23744346-220,DE945
way/237532249-220,RS213
way/237836917-330,UA12
way/237914670-330,UA59
way/238138373-380,CH012
way/23816140-220,DE929
way/238249884-400,RS221
way/238640596-220,PL411
way/238640596-400,PL411
way/23881272-220,DE719
way/23882397-220,ES300
way/238856422-400,FI1B1
way/238941845-220,UA43
way/238954545-400,RS121
way/23899043-380,DE925
way/23899163-220,AT335
way/23907283-380,DE217
way/239242345-400,FI196
way/239248206-400,GBM62
way/239560640-220,SK031
way/239560640-400,SK031
way/239609000-225,FRL05
way/23988786-400,GBJ36
way/239937062-220,CH013
way/239947121-220,RS227
way/239947121-400,RS227
way/239998425-220,RS110
way/239998425-400,RS110
way/240179355-400,RS215
way/240202234-420,NO092
way/24020441-225,FRK26
way/24020441-400,FRK26
way/24020601-400,FRK24
way/24025291-225,FRK21
way/24025291-400,FRK21
way/24035563-225,FRJ13
way/24042358-380,DE71E
way/240575085-220,CH040
way/240959264-220,CH021
way/241189382-225,FRL04
way/241189382-400,FRL04
way/241264423-225,FRJ22
way/241491759-275,GBM50
way/24158385-220,DE21A
way/24165071-400,GBH23
way/241842600-220,PL224
way/241842600-400,PL224
way/241937764-400,SE332
way/242269161-220,CH061
way/24230738-380,DEA43
way/24237879-220,DE21L
way/24253250-220,AT126
way/24253250-380,AT126
way/24253250-400,AT126
way/24258096-380,DE913
way/24262656-220,DE91A
way/24262656-380,DE91A
way/24267175-220,DEA1D
way/24268944-380,DEA2D
way/24272339-380,DE91A
way/24272541-220,DE911
way/24280460-380,DEA36
way/243285438-225,FRK26
way/24354951-220,SE110
way/243752614-400,BG423
way/24378549-220,ES300
way/244036491-225,FR105
way/244038276-220,HU212
way/244052591-400,FRJ22
way/24413992-380,DE926
way/24414688-220,DEA52
way/24415232-220,DEA36
way/24415564-220,SE110
way/244179408-420,NO092
way/24462228-220,DEA1F
way/24462317-220,DEA1F
way/24462426-220,DEA1F
way/24462426-380,DEA1F
way/24478889-220,DEA12
way/24478889-380,DEA12
way/24479003-220,DEA1F
way/24479003-380,DEA1F
way/24479984-220,DEA14
way/24479984-380,DEA14
way/24493551-380,DE94D
way/24502420-380,DE939
way/245129313-220,UA43
way/245190169-220,BASRP
way/245190169-400,BASRP
way/24534144,SE232
way/24534144-400,SE232
way/24552827-220,BE331
way/245964556-220,PL619
way/24604789-380,DEA46
way/24636044-220,PT170
way/24636044-400,PT170
way/24636062-220,PT170
way/24667346-220,DEA53
way/24667346-380,DEA53
way/24685992-380,DE717
way/24705761-220,DE258
way/24705761-380,DE258
way/24710999-220,RO322
way/247427865-225,FRD22
way/24757392-380,DE24C
way/24757393-380,DE245
way/24757833-380,DE245
way/24758329-380,DE245
way/24759324-220,DE226
way/24765111-220,DE26A
way/24768051-220,DE219
way/24768685-220,AT332
way/24799890-220,DEA1D
way/24799890-380,DEA1D
way/24815262-220,DEA1E
way/24839976-220,DEA27
way/24839976-380,DEA27
way/24849819-225,FR104
way/24849819-400,FR104
way/24858617-220,DEA52
way/248646702-220,UA43
way/249059252-330,UA12
way/24913871-225,FR104
way/24919917-225,FR104
way/24921206-220,DEA17
way/24921206-380,DEA17
way/24923808-225,FR102
way/24976300-220,DE224
way/24976300-380,DE224
way/24990664-225,FR104
way/25043127-380,DEA16
way/25044557-380,DEA11
way/25051880-220,DEA36
way/250718790-225,FRC13
way/251018026-220,HU323
way/251145082-330,UA12
way/251239544-220,PL913
way/251239544-400,PL913
way/251407376-220,ES300
way/251735977-220,BABIH
way/251991299-220,HU312
way/252028146-220,HU322
way/252028146-400,HU322
way/252077527-400,GR533
way/252139969-225,FRF31
way/252824769-400,SE332
way/252924745-420,NO071
way/252965920-400,SE332
way/25306752-220,DE149
way/25306752-380,DE149
way/25306938-380,DEF09
way/253244460-400,BG344
way/253903008-400,GR641
way/254135216-400,SE232
way/254158424-220,IE062
way/254158424-400,IE062
way/25422135-220,GBH14
way/25422135-400,GBH14
way/254235846-220,PL721
way/254235846-400,PL721
way/25426571-380,DEA2D
way/254326606-380,DE123
way/254397982-220,RS122
way/254428135-420,NO060
way/254847446-400,HU211
way/25492769-275,GBE42
way/254938713-220,PL418
way/254938713-400,PL418
way/255011550-380,ITG2F
way/25506770-380,DEA33
way/255232597-220,PL22C
way/255277953-400,PL524
way/255284259-220,PL414
way/255284259-400,PL414
way/255293400-220,PL613
way/255293400-400,PL613
way/255293403-400,PL416
way/255314292,PL636
way/255570234-220,SE121
way/255581277-220,UA43
way/255820193-400,SE332
way/255972326-400,PL842
way/255972397-400,PL925
way/255973806-220,PL912
way/255973806-400,PL912
way/256147227-220,SE321
way/25629803-400,GBE12
way/256334221,ES512
way/256339597-330,LT021
way/256339597-400,LT021
way/25637523-400,DK012
way/25698690-330,LT011
way/257169563-330,LT029
way/257192868-220,NO074
way/257311344-400,GBE13
way/257351439-380,ITF34
way/25746125-380,DEG0H
way/257573127-220,ES120
way/25784732-275,GBG37
way/25786404-220,DE115
way/25786404-380,DE115
way/257920140-400,SE123
way/258321412-330,LT027
way/25838372-220,CZ010
way/258916144-220,ES242
way/25898810-220,PL911
way/259021748-330,UA14
way/259113380-225,FRE21
way/259142886-225,FRF24
way/25935453-400,GBH12
way/25943440-220,DEA47
way/25943440-380,DEA47
way/259561755-380,DEB3I
way/259759898-220,BG333
way/25992879-380,DEA2D
way/260018670-400,ES425
way/260211728-225,CH012
way/260211728-380,CH012
way/260300448-275,GBM94
way/260579119-225,FRL04
way/260770703-400,SE321
way/260836695,IE062
way/260986936-220,SE124
way/260986936-400,SE124
way/261270523-225,FRL01
way/26143409-400,CZ064
way/261447465-220,SE110
way/261447466-220,SE110
way/261447466-400,SE110
way/261495737-220,BG331
way/261594435-220,ES523
way/26166640-220,CH021
way/261717967-300,NO0A1
way/262121267-225,FRJ22
way/262140927-220,SE121
way/26245195-220,DE21A
way/26245195-380,DE21A
way/262523325-400,GBM73
way/262532045-400,GBM91
way/262539285-220,BG322
way/26260052-380,DE113
way/26272450-225,FRJ13
way/262859794-400,SE332
way/26291794-380,DEA16
way/262942355-220,RO121
way/262948724-225,FRL04
way/263366365-220,ES241
way/263688590-400,SE231
way/263697062-400,SE232
way/263701163-400,SE232
way/26376732-225,FR104
way/26376870-225,FRJ13
way/26376870-400,FRJ13
way/26383042-380,DEA42
way/263863442-400,GBJ14
way/26395237-225,FRJ13
way/26403575-380,DE116
way/26404600-380,DE145
way/264102298-275,GBJ44
way/264102298-400,GBJ44
way/264104518-400,GBJ43
way/264275258-220,IE062
way/264275258-275,IE062
way/264348139-220,ES514
way/264371625-275,GBH35
way/26452107-400,DK013
way/26455019-220,DE945
way/26472665-220,DEE07
way/26472665-380,DEE07
way/26474759-380,DE917
way/264852019-220,IE062
way/265408693-400,ES523
way/265416362-400,SE123
way/265745327-225,FRL03
way/265770276-300,NO020
way/26593935-380,DEA26
way/26619335,FI1B1
way/26619335-400,FI1B1
way/26644088-400,AT130
way/266535277-330,LT029
way/266629200-220,RO124
way/266684854-380,DE94G
way/26678829-400,GBK43
way/267325562-400,RS228
way/26755070-220,SE110
way/267616969-220,RO113
way/26777313-380,DEA2C
way/26813222-225,FR102
way/26814283-380,DE112
way/26843160-220,CH057
way/268781050-330,LT027
way/268872470-330,UA32
way/269056567-330,UA53
way/26927264-380,DEA27
way/26931725-220,DK012
way/26931725-400,DK012
way/26938722-400,GBK43
way/269527797-220,UA65
way/269527797-330,UA65
way/270540194-225,FR106
way/27107779-220,CH040
way/27124619-220,DEF02
way/27144164-220,IE061
way/27149550-220,DE408
way/27149550-380,DE408
way/27163121-275,GBM75
way/27163121-400,GBM75
way/27259817-225,FRL04
way/27259817-400,FRL04
way/27259978-225,FRL04
way/27296443-330,LV003
way/27332350-275,GBM75
way/273326173-220,HR032
way/273536873-225,FRK27
way/273601208-220,RS126
way/273654552-220,UA14
way/27428702-225,FRL04
way/27435934-220,CH032
way/274593968-220,ES300
way/274597272-330,UA65
way/274598688-330,UA51
way/274598689-220,UA51
way/274603394-380,DE40F
way/274621059-220,DE91A
way/274630377-220,DE926
way/274630377-380,DE926
way/275138524-380,DEA36
way/275466323,DEF03
way/275466323-380,DEF03
way/27558020-225,FRI12
way/276291999-220,PL517
way/276291999-400,PL517
way/27646106-220,DEF02
way/27668869-220,ES300
way/27668869-400,ES300
way/27673934-380,AT130
way/27674611-400,FI1B1
way/276770173-225,FRB02
way/27739871-220,DE927
way/27739871-380,DE927
way/27763479-220,AT121
way/27763479-380,AT121
way/27768969-225,FRL04
way/27795895-220,AT130
way/27795895-380,AT130
way/27797285-380,AT123
way/27835275-330,MD3142
way/278354895-220,UA14
way/27849030-220,CZ064
way/27849030-400,CZ064
way/278497532-400,SE331
way/278505918-400,SE331
way/27867392-400,CZ063
way/27871140-220,DEA23
way/278718504-225,FRL06
way/278910976-220,RO412
way/278968688-220,SE321
way/278968688-400,SE321
way/278968690-400,SE321
way/278968695-400,SE321
way/278982557-220,SE321
way/279194469-220,SE321
way/279194469-400,SE321
way/27919734-220,DEA1D
way/27919734-380,DEA1D
way/279212108-220,SE321
way/27936937-220,ES300
way/27936937-400,ES300
way/27937443-220,ES300
way/27949649-220,ES300
way/27949649-400,ES300
way/27951432-400,FRB04
way/279842937-400,SE213
way/28008024-220,DEF09
way/280317944-220,GBL13
way/280317944-400,GBL13
way/28048116-220,ES300
way/28068171-225,FRL04
way/28099187-220,CZ042
way/28099187-380,CZ042
way/28099187-400,CZ042
way/281014574-220,AL015
way/281014574-400,AL015
way/281014575-220,AL015
way/281014579-220,AL015
way/281018405-220,SE232
way/281023714-400,SE232
way/281269417-220,UA14
way/281269424-220,UA14
way/281390335-400,SE124
way/281799252-220,CH066
way/281800404-220,CH070
way/281803398-220,CH070
way/281804158-220,CH056
way/281804158-380,CH056
way/281809991-220,CH057
way/281815404-220,CH070
way/281822905-220,CH070
way/28194931-275,GBG31
way/28227099-220,DE912
way/28249822-220,RO322
way/28251692-400,RO322
way/28268556-400,CZ052
way/28276448-220,SE110
way/28276448-400,SE110
way/283006765-220,SE312
way/283078113-220,SE313
way/28308003-220,ES300
way/28308003-400,ES300
way/28327356-380,DE935
way/283348372-400,ES416
way/28343121-380,DE93A
way/28343429-220,ES300
way/28348269-220,CZ053
way/28349754-220,CZ042
way/28349754-400,CZ042
way/28382372-400,CZ063
way/28390455-400,SE224
way/28397771-220,DEA46
way/28400958-220,ES300
way/28401434-220,ES300
way/284127778-400,SE313
way/284182193-400,SE232
way/28451913-330,UA32
way/28451913-750,UA32
way/28452784-220,DEA36
way/28457258-400,CZ010
way/28468576-220,CZ020
way/28468576-400,CZ020
way/28469397-400,CZ031
way/28470958-400,CZ053
way/28475691-220,CZ051
way/28475691-400,CZ051
way/28476742-400,CZ032
way/28477054-220,CZ032
way/28477054-380,CZ032
way/28477054-400,CZ032
way/28478409-400,CZ010
way/28478418-220,CZ020
