Bus,busmap
way/288283900-220,IE06
way/288305056-220,DEA4
way/288569179-300,NO06
way/288598261-400,RO22
way/28877226-330,UA23
way/28877226-750,UA23
way/28877449-330,UA23
way/288812256-300,NO09
way/289148613-220,UA14
way/289148613-330,UA14
way/289178949-220,ITH3
way/289304185-300,NO0A
way/28956649-220,DE23
way/28956649-380,DE23
way/289836713-380,DEF0
way/289912792-220,HU32
way/290158128-220,UA14
way/290360704-300,NO02
way/290373414-300,NO02
way/290390502-300,NO08
way/290562151-300,NO08
way/290562726-330,UA12
way/29077623-220,DEA3
way/29077623-380,DEA3
way/290800349-220,UA09
way/29084374-220,DE23
way/29084374-380,DE23
way/29088787-225,FR10
way/29088787-400,FR10
way/29098336-220,PL91
way/29111844-400,GBH3
way/29115701-220,PL91
way/291375946-220,PL22
way/29139402-220,PL22
way/291666290-220,ES13
way/291799797-220,UA14
way/292180238-225,FR10
way/292277455-220,ES43
way/292371992-275,GBK2
way/292371992-400,GBK2
way/292471784-400,GBK1
way/292523016-330,UA63
way/292523027-330,UA14
way/292593503-400,SE33
way/292629713-225,FR10
way/292825285-330,UA63
way/292930212-220,UA09
way/292930212-500,UA09
way/29309786-380,DE73
way/293276295-220,UA14
way/29331499-220,DE40
way/29331499-380,DE40
way/293484891-220,PL71
way/293484891-400,PL71
way/293484894-220,PL41
way/293489607-400,PL22
way/293489663-400,PL84
way/29374542-220,DEA2
way/294002018-225,FRJ2
way/29417741-220,DE23
way/29420322-220,DE94
way/29472852-220,DEA3
way/29472852-380,DEA3
way/294742933-330,UA53
way/294798805-220,SE12
way/294828635-225,FRH0
way/294897999-400,SE31
way/295367414-330,UA59
way/295403868-400,FRF3
way/295414241-330,UA74
way/295444089-420,NO08
way/295444099-300,NO08
way/295444099-420,NO08
way/295460478-330,UA32
way/295492532-330,UA18
way/295492533-330,UA68
way/295657862-275,GBL1
way/295873410-330,UA51
way/296062370-330,UA35
way/296062375-330,UA48
way/296141722-220,ITC3
way/296229069-300,NO08
way/296229069-420,NO08
way/296496010-220,UA48
way/296496011-220,UA48
way/296496011-330,UA48
way/296751070-330,UA14
way/29713902-380,DEE0
way/297387357-220,ES30
way/297388897-300,NO02
way/297609957-220,ES30
way/297775062-220,AL01
way/297840585,GBM9
way/297840585-220,GBM9
way/297840585-400,GBM9
way/299229744-225,FRL0
way/299287342-220,ES52
way/299341285-400,FRD2
way/299750661-220,SE33
way/299750661-400,SE33
way/299860588-225,FR10
way/299862996-225,FRI1
way/30017786-220,DE91
way/30039908-220,DE40
way/30039908-380,DE40
way/30040568-380,DE80
way/30042006-380,AT12
way/30076588-220,AT12
way/30109913-220,DE92
way/301158539-380,DK03
way/301158539-400,DK03
way/30132758-380,DE30
way/301369285-400,DK01
way/30164703-380,DED2
way/30292953-400,FRD2
way/30303506-380,DE30
way/30309989-220,DE40
way/303327828-330,UA12
way/30350721-220,CH03
way/303507834-330,UA14
way/303870256-400,PL62
way/303915533-220,ITG2
way/303915533-380,ITG2
way/303965869-380,ITF6
way/305072067-225,FRC2
way/305561521-220,UA09
way/305561523-220,UA09
way/30613895-380,DE27
way/30621463-220,RO31
way/30643892-220,ES30
way/306451400-275,GBM6
way/307090968-220,RS11
way/307228675-225,FR10
way/307323708-300,NO0A
way/30734324-380,DE14
way/307717807-275,GBM6
way/307769998-275,GBM6
way/308181656-380,NL32
way/308653819-275,GBM9
way/308724683-275,GBM8
way/308724719-275,GBM8
way/308802191-275,GBM9
way/30930911-275,GBD7
way/309371152-220,ITC1
way/309371153-220,ITC1
way/30954714-380,DE30
way/31015820-275,GBI
way/31015820-400,GBI
way/31024391-220,DE94
way/31024391-380,DE94
way/310495264-400,GBD4
way/310502642-275,GBC2
way/310502642-400,GBC2
way/31105067-380,DE11
way/31110032-220,ES21
way/31110032-225,ES21
way/31131320-220,DE14
way/31131320-380,DE14
way/31131325-380,DE14
way/311444691-380,DEA3
way/311444692-380,DEA3
way/311472381-380,NL34
way/311840838-275,GBC1
way/312728271,FRJ1
way/312728271-225,FRJ1
way/312728271-400,FRJ1
way/31308888-220,CH04
way/313180501-400,GBE1
way/313495269-400,GBE2
way/31367936-220,DE13
way/31367940-220,DE13
way/31367940-380,DE13
way/31420746-225,FRG0
way/314338790-400,GBF1
way/314853393-220,FI1D
way/315213320-275,GBD6
way/31545125-275,GBG3
way/31545125-400,GBG3
way/316262092-225,FRJ2
way/31653753-380,DE26
way/316571343-330,UA65
way/316571343-750,UA65
way/317496363-220,RS21
way/317497727-220,RS21
way/317499556-220,XKX
way/317499556-400,XKX
way/31762305-220,DEA1
way/318195497-225,FR10
way/318502246-225,FRC1
way/318502246-400,FRC1
way/318616912-380,AT32
way/32002039-380,BE21
way/320168128-400,SK04
way/32036484-220,PL41
way/32036484-400,PL41
way/32042992-380,DE94
way/32063539-380,DE80
way/32067290-225,FR10
way/32075668-275,GBM7
way/32076853-220,DE94
way/32076853-380,DE94
way/320998590-400,RO22
way/32148946-220,DEA2
way/32151621-220,DE12
way/321724202-380,ITF4
way/32196554-225,FRF1
way/32196554-400,FRF1
way/32227788-400,GBH1
way/32318130-220,DE80
way/32342648-275,GBM7
way/32357326-400,GR64
way/32472806-380,DEA5
way/325372656-400,HU21
way/325432908-220,ES30
way/32604320-275,GBI
way/32604320-400,GBI
way/32690742-380,DEE0
way/327135068-220,ES41
way/32725957-220,DE12
way/32725958-220,DE12
way/327268322-220,ES61
way/327268322-400,ES61
way/32731290-220,DE12
way/327505353-225,FR10
way/327505354-225,FR10
way/32796576-400,GBJ3
way/32843531-220,DED5
way/32843531-380,DED5
way/32876673-225,FR10
way/32904794-380,DE92
way/329277804-220,ES30
way/32943179-220,PL42
way/32943179-400,PL42
way/32966636-220,DE12
way/330079127-400,DK04
way/330184054-400,CZ06
way/33041399-220,AT32
way/33042984-220,DE92
way/330729171-400,RS11
way/330729178-220,RS11
way/331042298-330,UA05
way/33113310-225,FR10
way/33169401-220,DEE0
way/33169401-380,DEE0
way/33271433-220,CH03
way/33411203-220,DE94
way/33411203-380,DE94
way/335012182-220,ITC1
way/335589232-275,GBM9
way/335879573-400,CZ02
way/33631653-220,AT12
way/336990960-220,PL52
way/33771314-220,ES52
way/33771314-400,ES52
way/33814243-220,LU00
way/33814365-220,LU00
way/33816726-380,DEA1
way/338324854-225,FR10
way/338411003-220,ES41
way/338453112-380,ITH5
way/33846555-400,HU23
way/338683860-220,ES61
way/338753171-380,ITG1
way/338760116-380,ITF4
way/338790588-380,ITF5
way/338792752-380,ITF4
way/338795626-380,ITF4
way/33881667-400,SK01
way/338948868-220,ITG1
way/338969614-220,ITG1
way/339008021-275,GBN0
way/339104227-380,ITC4
way/33917128-275,GBE1
way/33917128-400,GBE1
way/339703159-220,ITI1
way/339703159-380,ITI1
way/339706878-380,ITI4
way/339706879-220,ITI3
way/339706879-380,ITI3
way/339706880-380,ITI4
way/33973725-225,FRF1
way/340101878-220,ES61
way/340101879-220,ES61
way/340399370-400,ES51
way/34157795-220,ITC4
way/34157795-380,ITC4
way/34198056-225,FRB0
way/34198056-400,FRB0
way/34205588-400,GBK4
way/34349978-225,FRD2
way/34387620-225,FRD2
way/34398164-225,FRD2
way/34398358-225,FRD2
way/344320517-220,CZ04
way/34583920-225,FR10
way/34585227-220,ES52
way/34585227-400,ES52
way/34623113-400,FI19
way/346490586-220,ES30
way/34656007-400,GBK3
way/34682059-330,EE00
way/34682089-330,EE00
way/34685113-330,EE00
way/347643820-220,ES53
way/347968939-220,AT33
way/348003562-400,FI1B
way/348358044-400,FI1D
way/348500306-220,ITC4
way/34920699-330,EE00
way/34935436-330,EE00
way/34968224-330,EE00
way/35002638-220,CH06
way/35002638-380,CH06
way/350044068-225,FR10
way/350332649-300,NO0A
way/350332649-420,NO0A
way/350356755-220,ITH5
way/35070814-220,SE11
way/35150701-220,IE06
way/351672823-220,ME00
way/351672823-400,ME00
way/35176751-220,DEF0
way/35176751-380,DEF0
way/351960012-220,FI19
way/351960012-400,FI19
way/35206465-225,FRE1
way/35281467-400,FI1C
way/35343343-330,EE00
way/35366436-220,PL71
way/353712441-220,AL03
way/353712449-220,AL01
way/35450930-330,EE00
way/35487135-220,CH07
way/354923815-220,ITC4
way/35538714-225,FR10
way/355844786-300,NO09
way/356292116-220,CH02
way/356292116-380,CH02
way/35680992-220,ITH1
way/357241243-220,SE32
way/35763480-220,DEA5
way/35763480-380,DEA5
way/35818134-220,DEA1
way/35818137-220,DEA1
way/35840165-380,CH03
way/358915801-420,NO09
way/35954395-380,DE13
way/361261945-220,IE05
way/36144696-225,FR10
way/36183042-380,DED4
way/362773746-220,LU00
way/36286080-225,FR10
way/363469921-380,ITH5
way/36348118-220,CH05
way/364748213-220,ES41
way/364949845-220,CH01
way/364949845-380,CH01
way/365551344-220,ES21
way/365556107-220,CH05
way/366786338-220,UA43
way/367005272-275,GBD7
way/36805588-225,FRE2
way/36805588-400,FRE2
way/36873258-220,ITI3
way/36873258-380,ITI3
way/36973630-225,FRJ1
way/370225586-220,UA51
way/37028932-400,BG41
way/37029850-225,FRJ1
way/37031322-220,BG41
way/37031322-400,BG41
way/37031469-220,BG41
way/37031469-400,BG41
way/370531649-220,ITH5
way/370803224-220,ES24
way/371757485-275,GBI
way/371757485-400,GBI
way/37376386-220,BG41
way/373967500-380,DEB3
way/374150877-225,FR10
way/37554416-220,DEA1
way/375626500,GBL2
way/375626500-400,GBL2
way/375751481-220,SE32
way/375892272-220,ITG2
way/375907988-220,ITG1
way/375908008-220,ITG1
way/375922075-220,ITG1
way/375922076-220,ITG1
way/376351180-220,ITF1
way/376450057-400,GBF3
way/376502663-220,ITF3
way/376502734-220,ITF3
way/376642649-220,ITC4
way/376952592-220,ITF3
way/376952616-220,ITF3
way/37721677-380,DE11
way/377444648-220,ITF3
way/377444657-220,ITF3
way/377588184-220,ITF3
way/377588185-220,ITF3
way/377588191-220,ITF3
way/377588196-220,ITF3
way/377631631-220,ES13
way/37764852-220,DE94
way/37764852-380,DE94
way/377830944-220,ITC1
way/377832777-220,ITC4
way/378126683-225,FRJ2
way/37907251-420,NO0A
way/379937972-220,FI1D
way/38073132-225,FRI3
way/38105008-220,SE11
way/38105008-400,SE11
way/38325076-380,DE11
way/384888518-220,ES24
way/385098015-400,PL63
way/385118244-400,PL63
way/385539724-220,PL43
way/38584673-220,DEA3
way/38661452-380,DE71
way/38674256-220,ES51
way/387620061-220,LU00
way/387620061-225,LU00
way/387673197-220,ES51
way/38821658-380,AT32
way/38830347-225,FRF3
way/388655178-220,FI1D
way/388655178-400,FI1D
way/38868243-220,AT32
way/38868243-380,AT32
way/388832477-220,FI1D
way/39011884-220,DE12
way/391140226-400,FI1D
way/391142034-220,FI1D
way/391142388-220,FI1D
way/391145068-220,FI1D
way/391576135-220,CH01
way/391577741-220,CH01
way/392068532-380,ITF2
way/392090271-220,BE25
way/392090271-380,BE25
way/39229429-380,DEA4
way/39255054-380,ITH5
way/392683619-225,FRF2
way/39389229-225,FRC2
way/39389229-400,FRC2
way/39407602-225,FRG0
way/39428977-220,PL42
way/39428977-400,PL42
way/39524931-400,RO22
way/39575812-225,FRC2
way/395847307-220,DEB1
way/395847307-380,DEB1
way/39688875-220,DE80
way/397641831-225,FRK1
way/397885581-225,FRL0
way/397960460-380,CH03
way/397960460-400,CH03
way/39827901-220,ES52
way/398680313-380,DEE0
way/398913918-220,ES24
way/398913922-220,ES24
way/399055749-220,ES51
way/400109175-220,SK02
way/400471060-400,SE33
way/400567451-220,NO07
way/40062974-220,PL42
way/400655824-300,NO06
way/401299546-220,SE32
way/401804126-400,ES13
way/402053379-220,CH02
way/402055336-220,CH02
way/402057119-225,FRK2
way/40266681-225,FRK2
way/402783212-275,GBN0
way/402947133-220,PT17
way/403150976-220,ES61
way/403385451-225,FRK2
way/40426094-330,MD3139
way/405909509-225,FRL0
way/40621568-220,DE40
way/40634284-220,ITI1
way/40634284-380,ITI1
way/406691575-225,FRF1
way/40685663-275,GBM7
way/409305507-220,DE12
way/409439916-380,ITG2
way/40946784-400,PL22
way/40946790-220,PL22
way/409768426-220,ITG2
way/41072584-380,DE73
way/411026199-380,ITF2
way/411107082-220,ES24
way/41222142-220,SE11
way/41232144-380,DE73
way/412967421-220,ITC4
way/412967424-220,ITC4
way/41334805-220,DE11
way/41334805-380,DE11
way/41360305-380,ITI1
way/41389594-220,DE14
way/41389594-380,DE14
way/414169327-380,DE40
way/41436841-225,FR10
way/414663585-380,ITI1
way/41591146-225,FR10
way/416438053-225,FRL0
way/416438054-225,FRL0
way/416679116-220,ITH3
way/416679117-220,ITH3
way/41683954-330,LV00
way/416989699-380,ITI4
way/41710456-400,GBJ1
way/417624897-220,ES24
way/41794316-330,MD3246
way/41829825-400,FRB0
way/41834104-225,FR10
way/418565263-380,ITF4
way/418565264-380,ITF4
way/418902800-380,ITF4
way/41892273-220,ITH4
way/41892273-380,ITH4
way/41892273-400,ITH4
way/419408372-220,ES11
way/419423700-220,ITF3
way/419423704-220,ITF3
way/419423704-380,ITF3
way/419423705-380,ITF3
way/41947005-220,SE11
way/419803318-220,RS21
way/419803318-400,RS21
way/420403750-220,ES61
way/42049947-380,DE13
way/42050342-220,DE11
way/42050342-380,DE11
way/420698910-220,ITF3
way/42097854-220,DEB2
way/42097854-380,DEB2
way/42128776-400,DK03
way/421827453-380,ITH5
way/42206116-380,ITC4
way/422204791-330,UA77
way/422486984-275,GBM7
way/422486984-400,GBM7
way/42372159-380,DE26
way/423730651-225,FRL0
way/42410916-220,DE71
way/42410916-380,DE71
way/42423415-380,DEA2
way/424678723-225,FRK2
way/42488850-380,DEA5
way/42507488-220,DEA5
way/42507488-380,DEA5
way/425100082-380,DEA5
way/42560068-380,DEA3
way/42681484-380,DEA4
way/42736239-380,DE14
way/42797575-380,DEA5
way/42799487-380,DEA5
way/42800878-400,GBL2
way/42809973-380,DEA5
way/42861703-220,DEA3
way/42861703-380,DEA3
way/42862642-220,ITH1
way/42872354-220,DE94
way/42979022-225,FRJ1
way/42998577-220,IE04
way/430780474-300,NO0A
way/431234146-220,CH07
way/43143343-400,FI19
way/43163132-380,DE30
way/432466512-225,FRG0
way/432466512-400,FRG0
way/432729521-380,ITF4
way/432871051-220,ITG2
way/432871052-220,ITG2
way/432965765-300,NO0A
way/43303585-275,GBC1
way/43303585-400,GBC1
way/43337263-220,HR03
way/43337263-400,HR03
way/433545528-220,GBL1
way/434500830-225,FRI3
way/43472283-275,GBC1
way/43472283-400,GBC1
way/435429368-220,ITF3
way/435433908-220,ITF3
way/435433909-220,ITF3
way/436352445-220,ITI4
way/43688805-220,DE11
way/43688805-380,DE11
way/437091959-400,FRD1
way/43797051-220,ES61
way/43842955-220,ES12
way/43842955-400,ES12
way/43852864-225,FRK1
way/440170580-300,NO0A
way/440538762-225,FRK2
way/440600377-225,FRB0
way/442135966-225,FRJ2
way/442199284-380,DED5
way/442651900-225,FR10
way/442651900-400,FR10
way/44357629-225,FRF1
way/44389929-220,PL22
way/443975666-400,FRI3
way/444069687-225,FR10
way/444069687-400,FR10
way/44448089-225,FR10
way/44496892-220,CH01
way/445088111-225,FR10
way/445514503-300,NO0A
way/445989313-220,ES52
way/44633677-220,ES61
way/44636668-400,SE12
way/446406715-400,FRF3
way/44716497-220,ES13
way/44717036-380,DE94
way/447203892-225,FRI3
way/447297184-275,GBI
way/447301159-400,GBI
way/448355914-400,FRI3
way/448722478-225,FRK2
way/448722478-400,FRK2
way/448722484-225,FRB0
way/448722484-400,FRB0
way/448777455-220,ITC4
way/44883864-400,FRB0
way/449010725-380,DEF0
way/449694943-380,ITF4
way/45087479-275,GBK1
way/451475326-225,FRJ1
way/45203403-330,UA51
way/45203403-400,UA51
way/452693264-220,ES21
way/453378204-220,ES24
way/454754676-225,FR10
way/454932860-225,FRK2
way/455120191-220,CH05
way/455245314-225,FRJ1
way/456386244-380,DE73
way/457010443-220,ES61
way/457635067-380,BE22
way/460847807-220,LU00
way/46092396-220,PL61
way/46092396-400,PL61
way/46106589-220,ES61
way/46172375-220,ES41
way/46172440-225,FR10
way/462198915-220,BG31
way/46235456-220,PL61
way/46235456-400,PL61
way/463726606-220,ES51
way/464834617-220,HU12
way/464834617-400,HU12
way/46584363-220,DE12
way/46584363-380,DE12
way/46615737-380,DE30
way/46619201-220,ES24
way/467599613-225,FRL0
way/467599626-225,FRL0
way/467599657-225,FRL0
way/467775702-225,FRG0
way/467775702-400,FRG0
way/467799728-225,FRC1
way/468096792-225,FRC2
way/469037951-220,SE11
way/469098816-300,NO0A
way/469098816-420,NO0A
way/46922274-220,ES13
way/469360939-220,SE32
way/469402329-220,SE32
way/47001881-380,AT12
way/470977068-220,SE31
way/471002829-220,SE32
way/471002835-220,SE32
way/471015841-220,SE32
way/471044150-220,SE32
way/471397693-220,SE32
way/4715504-400,GBJ3
way/471720387-220,SE32
way/471732548-220,SE32
way/471732548-236,SE32
way/471787127-220,LU00
way/472164401-400,GBF1
way/472289073-275,GBM9
way/47317827-400,FI1D
way/473670083-225,FRK2
way/47367769-220,ES41
way/474029524-220,UA09
way/4746208-275,GBH2
way/4746208-400,GBH2
way/474926055-225,FR10
way/475267318-220,UA43
way/475820066-420,NO07
way/47633664-225,FRK2
way/47660196-225,FRF1
way/476639961-225,FR10
way/47739331-225,FRC1
way/477949333-380,NL32
way/47842260-220,ES41
way/47842260-400,ES41
way/47908906-220,ES23
way/47911346-220,ES41
way/47911346-400,ES41
way/4797228-275,GBI
way/479781321-225,FRI3
way/480525512-225,FRG0
way/48057110-380,DE12
way/480639562-330,MD3140
way/480742730-380,NL32
way/481999852-225,FRE1
way/482000589-225,FRE1
way/4826893-220,DE71
way/48304858-220,ES41
way/48310486-220,ES41
way/48428875-380,DE11
way/48467553-220,ES41
way/484952897-225,FRG0
way/487381592-400,ES61
way/48815655-225,FRF1
way/48876730-275,GBK2
way/48876730-400,GBK2
way/489118827-225,FRG0
way/490176634-225,FRC2
way/490191058-225,FRC2
way/490359963-400,SI04
way/490392953-225,FRL0
way/490429908-225,FRL0
way/49049745-225,FRF1
way/49049745-380,FRF1
way/49049745-400,FRF1
way/490596608-220,SE33
way/491424937-380,ITC1
way/491424937-400,ITC1
way/491655540-225,FRF3
way/49252090-220,ES22
way/49258709-220,ES22
way/493018044-420,NO08
way/49338373-225,FR10
way/49437741-400,MD3152
way/494951597-400,GBH3
way/494975756-220,SE12
way/49499923-275,GBG1
way/49499923-400,GBG1
way/495050398-220,ES61
way/495078839-225,FRK1
way/49510896-225,FRJ2
way/49510896-400,FRJ2
way/495354824-380,ITF5
way/495512689-400,GBM7
way/495512692-400,GBM7
way/495624575-275,GBM6
way/495688586-380,BE25
way/495688597-380,BE23
way/495724636-220,SE32
way/495725229-220,SE32
way/495727767-220,SE33
way/49577401-220,DEA1
way/49577401-380,DEA1
way/49601061-400,GBI
way/497510591-225,FR10
way/497608943-220,SE33
way/497608968-220,SE33
way/498816162-400,FI19
way/498961839-400,RS21
way/499165542-220,DE26
way/499165542-380,DE26
way/49922626-400,GBK2
way/500788534,BE25
way/500788534-380,BE25
way/50319857-220,CH03
way/50319857-380,CH03
way/50319857-400,CH03
way/503615215-400,HU12
way/504195617-220,ITF3
way/50561341-220,CH04
way/50589203-220,ITG1
way/506058990-220,ES51
way/50643382-220,DE94
way/50650855-220,AT31
way/507064051-220,ITG1
way/50729129-220,AT31
way/50898216-380,DE72
way/51149972-220,SE11
way/51188420-220,ES43
way/51188420-400,ES43
way/51247251-400,ES41
way/51252509-400,SE31
way/5131796-400,SK01
way/513869641-220,ES61
way/514042409-220,SE32
way/51408420-400,GR30
way/514597856-225,FRJ1
way/514772639-330,LV00
way/515358077-380,DE80
way/516651650-220,IE05
way/516752881-220,IE06
way/5174038-220,SE11
way/5174038-400,SE11
way/517421342-220,DE80
way/517421342-380,DE80
way/51822825-220,ES13
way/51822825-400,ES13
way/51824074-220,ES52
way/518455594-380,DE40
way/51854396-300,NO09
way/51854396-420,NO09
way/51855380-420,NO09
way/51940126-220,DEA5
way/51982806-220,SK02
way/51982806-400,SK02
way/52456886-220,RS12
way/52456886-400,RS12
way/52516392-400,ES41
way/52564762-220,RS11
way/52564762-400,RS11
way/525964617,DEF0
way/525964629-380,DEF0
way/52738225-220,CH04
way/52738225-380,CH04
way/527885953-380,ITI1
way/528721624-220,ES41
way/529061183-220,ES24
way/52956134-400,SE33
way/52983550-380,DE40
way/53047196-400,FI1B
way/530490670-225,FRL0
way/533670766-400,GBI
way/53378027-380,DE27
way/534238983-220,PL42
way/534238983-400,PL42
way/536127194-225,FRF3
way/53635045-220,ITG1
way/536905500,GBL2
way/536905500-400,GBL2
way/53727352-225,FR10
way/537448724-225,FRG0
way/53944139-225,FR10
way/5404079-380,DE21
way/542145772-400,PT11
way/54359256-220,DEC0
way/54359256-380,DEC0
way/544156119-400,FI1D
way/545376170-225,FRG0
way/545808274-225,FRK2
way/546262597-300,NO0A
way/546951393-225,FRI2
way/547443051-225,FRE1
way/547590959-220,IE05
way/547743430-420,NO0A
way/548201553-420,NO0A
way/548473094-420,NO0A
way/548709529-420,NO0A
way/549010403-225,FRL0
way/549449181-300,NO0A
way/549449182-300,NO08
way/549628003-225,FRJ2
way/549628132-225,FRJ2
way/55069713-380,DE26
way/55099563-400,GR52
way/551500880-400,SE33
way/551596913-400,FI1D
way/551964031-420,NO0A
way/552467306-225,FRJ1
way/55275882-400,FI1B
way/55284068-275,GBG3
way/553127674-225,FRL0
way/553490952-400,GBL1
way/553509645-225,FRK2
way/553509651-225,FRK2
way/554551085-300,NO02
way/55609623-220,FI1D
way/55695765-220,CH01
way/556969469-400,SK04
way/55698557-220,CH01
way/55698557-225,CH01
way/558437000-225,FRL0
way/559702819-220,DE94
way/559702819-380,DE94
way/56137765-220,ES13
way/56137765-400,ES13
way/56379810-220,ES42
way/56585982-225,FRK2
way/567187951-275,GBM6
way/568527671,GBM6
way/56984450-220,ITG1
way/56997464-225,FRK2
way/56997464-400,FRK2
way/56998024-225,FRK2
way/56998024-400,FRK2
way/571067152-225,FRG0
way/572898616-420,NO07
way/572898618-420,NO07
way/572898626-420,NO07
way/57380344-220,ITG1
way/57384507-220,ITG1
way/57384507-380,ITG1
way/57403755-220,ITG1
way/576238223-400,GBH1
way/576439241-220,ES42
way/576439241-400,ES42
way/57675923-400,SE23
way/577074555,ITF1
way/577158336-380,NL34
way/57727004-220,DE27
way/57727004-380,DE27
way/57736541-220,ITG1
way/57736553-220,ITG1
way/577998803-420,NO09
way/57888909-400,RO31
way/57941014-225,FRG0
way/580568888-225,FRE2
way/580568888-400,FRE2
way/580927266-225,FRB0
way/580927266-400,FRB0
way/581521534-220,ES62
way/583372101-225,FRI2
way/58429825-380,DE40
way/584362062-225,FRI1
way/58440884-380,ITC4
way/58516664-220,ITC1
way/58536441-220,SE11
way/585985166-225,FRK1
way/586348408-220,ES51
way/587931418-220,ES62
way/58928252-220,ES41
way/58928252-400,ES41
way/58931857-380,ITI4
way/589691204-225,FRE1
way/589691205-225,FRE1
way/589691209-225,FRC2
way/589691213-400,FRE1
way/589696021-225,FRB0
way/589696032-225,FRE1
way/589696042-225,FRE1
way/58992998-380,ITH4
way/59026005-380,DED2
way/59026315-220,ITH3
way/59026315-380,ITH3
way/590522266-220,ITH4
way/590522266-380,ITH4
way/590596957-225,FRL0
way/590596961-225,FRK2
way/590596979-225,FRK2
way/590596987-225,FRK2
way/590767557-400,FI1D
way/590866681-225,FRL0
way/590866686-225,FRL0
way/591027058-380,ITG1
way/59153311-220,ITH3
way/59153311-380,ITH3
way/59219335-380,ITI4
way/593535391-220,ES43
way/593535391-400,ES43
way/59366523-220,ITH3
way/59366523-380,ITH3
way/59462263-380,ITH4
way/59462715-380,ITH4
way/59467541-220,BG41
way/594973742-220,RO11
way/595230799-225,FRL0
way/59531071-220,AT12
way/59531071-380,AT12
way/59556712-220,ITH3
way/59556712-380,ITH3
way/59604857-220,ITH4
way/59620552-220,ITH1
way/59629638-220,ITC3
way/59683455-220,HR03
way/59707532-220,DE40
way/59707532-380,DE40
way/59736773-275,GBM7
way/597529242-225,FRK2
way/598419179-225,FRH0
way/59925390-220,DEA1
way/59925390-380,DEA1
way/60032354-220,DEF0
way/600395952-220,DEB3
way/600395952-380,DEB3
way/60063660-400,ES41
way/601808882-225,FRI1
way/60235685-380,ITF2
way/603139216-220,AT21
way/60340351-220,ES24
way/60342307-220,ES24
way/60351390-220,ES52
way/60351390-400,ES52
way/60354466-220,ES11
way/60354472-220,ES11
way/603661085-380,DEF0
way/60398296-220,ES21
way/604408491-225,FRJ2
way/60495669-300,NO08
way/60495669-420,NO08
way/60616350-380,ITF1
way/606842829-220,NL11
way/606842829-380,NL11
way/60725875-220,ITH4
way/60725875-380,ITH4
way/607764533-220,ES42
way/60888331-380,ITF4
way/60913666-380,ITF4
way/60919237-220,ITF4
way/60919237-380,ITF4
way/609557942-330,UA56
way/609557942-750,UA56
way/61038773-220,ITH4
way/61046626-220,ES41
way/61108302-220,AT34
way/61157826-380,ITG1
way/61238361-225,FRI3
way/613473916-220,XKX
way/613587460-420,NO06
way/614130490-400,SK02
way/61463169-220,ITH4
way/61484190-220,ITC3
way/615122824-420,NO06
way/616236270-220,XKX
way/616241694-220,XKX
way/61626687-380,ITF1
way/61650514-220,ITH4
way/616985188-225,FRE1
way/61712456-220,ITI2
way/61712456-380,ITI2
way/617330634-300,NO06
way/61918154-220,DE94
way/61918154-380,DE94
way/620325313-225,FRL0
way/620351437-220,FI1D
way/62061952-380,DE71
way/62233233-225,FR10
way/62279693-225,FRK2
way/62326314-220,ITC4
way/62326314-380,ITC4
way/624256368-275,GBM6
way/625776445-225,FR10
way/626451207-330,LT02
way/626451210-330,LT02
way/626886449-400,ES11
way/627450679-225,FRB0
way/627450758-225,FRB0
way/63089603-220,LU00
way/630939126-275,GBM6
way/63114179-220,DEA5
way/63114179-380,DEA5
way/631983832-300,NO0A
way/63213632-225,FR10
way/633840104-420,NO06
way/633896066-420,NO0A
way/635226843-400,GBF3
way/635713005-220,GBD7
way/635829123-220,GBH1
way/635829123-400,GBH1
way/635836276-275,GBE1
way/63641119-225,FR10
way/636620861-380,AT13
way/636630368,GBJ3
way/636630368-400,GBJ3
way/636630371-400,GBJ3
way/636875282-300,NO0A
way/637005916-300,NO0A
way/639671352-220,SK03
way/64040939-225,FR10
way/640796702-300,NO09
way/640796702-420,NO09
way/64200868-380,ITC4
way/642490160,GBC2
way/646116262-220,UA43
way/647697389-220,ES61
way/648002755-400,SK02
way/648571752-330,UA68
way/648848845-300,NO0A
way/64942789-380,ITH3
way/65034002-400,HU21
way/651711449-220,ES43
way/651711449-400,ES43
way/653230504-380,ITF5
way/65482882-275,GBM7
way/65482882-400,GBM7
way/655200302-225,FR10
way/655200312-225,FR10
way/655756809-220,AL01
way/655858864,NL11
way/656435549-220,SK02
way/657433661-225,FR10
way/658560999-225,FR10
way/658561191-225,FR10
way/658600169-400,PL92
way/659343518-400,FRG0
way/659913208-225,FR10
way/659913223-225,FR10
way/66038431-220,DEA5
way/66051759-220,PL22
way/661321033-330,UA12
way/661456511-220,UA56
way/661456511-330,UA56
way/66161634-220,PL22
way/66161634-400,PL22
way/663429884-225,FRE1
way/665827369,ME00
way/665827369-400,ME00
way/666332422-225,FRF1
way/666332466-225,FRF1
way/666404730-400,SK04
way/666476490-220,ES61
way/667109670-225,FRE1
way/66764943-220,DEB2
way/668348943-220,PL42
way/66872608-220,ITC1
way/671113556-225,FR10
way/671568771-220,FI1D
way/672738029-220,DE94
way/672771472-400,SK03
way/673572808-225,FR10
way/67461115-220,ITC1
way/674785007-225,FRL0
way/675714143-400,ES62
way/676646876-400,GBM9
way/676775628-275,GBM9
way/677413570-220,ES30
way/677413570-400,ES30
