id;name;source_id;node_id;lat;long;country_code;comment;param;uncertainty;method;tags
LKD_PS_891;PS_1229;['LKD_1229'];['LKD_N_673', 'LKD_N_672'];[52.61932403858557, 52.65516659076062];[13.598565949986389, 13.67243239048923];['DE', 'DE'];None;{'diameter_mm': 125.0, 'end_year': 2050, 'is_H_gas': 1, 'is_bothDirection': 0, 'lat_mean': 52.637245314673095, 'length_km': 6.383959052795731, 'long_mean': 13.63549917023781, 'max_cap_M_m3_per_d': 53.78698435397222, 'max_pressure_bar': 63.0, 'num_compressor': 0, 'operator_name': 'ONTRAS/OpenGridEurope', 'pipe_class_LKD': 6, 'start_year': 1983, 'waterDepth_m': None};{'diameter_mm': 0, 'end_year': 20, 'is_H_gas': 0, 'is_bothDirection': 0.5, 'lat_mean': 0.01792127608752736, 'length_km': 0, 'long_mean': 0.036933220251420984, 'max_cap_M_m3_per_d': 26.906561786330762, 'max_pressure_bar': 0, 'num_compressor': 0, 'operator_name': 0, 'pipe_class_LKD': 0, 'start_year': 20, 'waterDepth_m': None};{'diameter_mm': 'raw', 'end_year': 'make_Attrib(const)', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'raw', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Lasso', 'max_pressure_bar': 'raw', 'num_compressor': 'make_Attrib(const)', 'operator_name': 'raw', 'pipe_class_LKD': 'raw', 'start_year': 'make_Attrib(const)', 'waterDepth_m': None};{}
LKD_PS_892;PS_1230;['LKD_1230'];['LKD_N_674', 'LKD_N_675'];[52.61088821990411, 52.61058814750949];[13.602846109730507, 13.624855682611386];['DE', 'DE'];None;{'diameter_mm': 600.0, 'end_year': 2050, 'is_H_gas': 1, 'is_bothDirection': 0, 'lat_mean': 52.6107381837068, 'length_km': 1.4869397476782098, 'long_mean': 13.613850896170947, 'max_cap_M_m3_per_d': 53.78698435397222, 'max_pressure_bar': 63.0, 'num_compressor': 0, 'operator_name': 'ONTRAS', 'pipe_class_LKD': 3, 'start_year': 1983, 'waterDepth_m': None};{'diameter_mm': 0, 'end_year': 20, 'is_H_gas': 0, 'is_bothDirection': 0.5, 'lat_mean': 0.00015003619731146498, 'length_km': 0, 'long_mean': 0.011004786440439672, 'max_cap_M_m3_per_d': 26.906561786330762, 'max_pressure_bar': 0, 'num_compressor': 0, 'operator_name': 0, 'pipe_class_LKD': 0, 'start_year': 20, 'waterDepth_m': None};{'diameter_mm': 'raw', 'end_year': 'make_Attrib(const)', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'raw', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Lasso', 'max_pressure_bar': 'raw', 'num_compressor': 'make_Attrib(const)', 'operator_name': 'raw', 'pipe_class_LKD': 'raw', 'start_year': 'make_Attrib(const)', 'waterDepth_m': None};{}
LKD_PS_893;PS_1231;['LKD_1231'];['LKD_N_675', 'LKD_N_680'];[52.61058814750949, 52.4929310939079];[13.624855682611386, 13.875822924957061];['DE', 'DE'];None;{'diameter_mm': 900.0, 'end_year': 2050, 'is_H_gas': 1, 'is_bothDirection': 0, 'lat_mean': 52.551759620708694, 'length_km': 21.43293515529975, 'long_mean': 13.750339303784223, 'max_cap_M_m3_per_d': 60.294867504356546, 'max_pressure_bar': 85.0, 'num_compressor': 0, 'operator_name': 'ONTRAS', 'pipe_class_LKD': 2, 'start_year': 1983, 'waterDepth_m': None};{'diameter_mm': 0, 'end_year': 20, 'is_H_gas': 0, 'is_bothDirection': 0.5, 'lat_mean': 0.05882852680079508, 'length_km': 0, 'long_mean': 0.12548362117283762, 'max_cap_M_m3_per_d': 26.906561786330762, 'max_pressure_bar': 0, 'num_compressor': 0, 'operator_name': 0, 'pipe_class_LKD': 0, 'start_year': 20, 'waterDepth_m': None};{'diameter_mm': 'raw', 'end_year': 'make_Attrib(const)', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'raw', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Lasso', 'max_pressure_bar': 'raw', 'num_compressor': 'make_Attrib(const)', 'operator_name': 'raw', 'pipe_class_LKD': 'raw', 'start_year': 'make_Attrib(const)', 'waterDepth_m': None};{}
LKD_PS_895;PS_1233;['LKD_1233'];['LKD_N_679', 'LKD_N_680'];[52.48767592650672, 52.4929310939079];[13.782270007722927, 13.875822924957061];['DE', 'DE'];None;{'diameter_mm': 600.0, 'end_year': 2050, 'is_H_gas': 1, 'is_bothDirection': 0, 'lat_mean': 52.49030351020731, 'length_km': 6.362997776629587, 'long_mean': 13.829046466339994, 'max_cap_M_m3_per_d': 53.78698435397222, 'max_pressure_bar': 63.0, 'num_compressor': 0, 'operator_name': 'ONTRAS', 'pipe_class_LKD': 3, 'start_year': 1983, 'waterDepth_m': None};{'diameter_mm': 0, 'end_year': 20, 'is_H_gas': 0, 'is_bothDirection': 0.5, 'lat_mean': 0.0026275837005904634, 'length_km': 0, 'long_mean': 0.04677645861706736, 'max_cap_M_m3_per_d': 26.906561786330762, 'max_pressure_bar': 0, 'num_compressor': 0, 'operator_name': 0, 'pipe_class_LKD': 0, 'start_year': 20, 'waterDepth_m': None};{'diameter_mm': 'raw', 'end_year': 'make_Attrib(const)', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'raw', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Lasso', 'max_pressure_bar': 'raw', 'num_compressor': 'make_Attrib(const)', 'operator_name': 'raw', 'pipe_class_LKD': 'raw', 'start_year': 'make_Attrib(const)', 'waterDepth_m': None};{}
LKD_PS_897;PS_1235;['LKD_1235'];['LKD_N_680', 'LKD_N_681'];[52.4929310939079, 52.422729202159886];[13.875822924957061, 13.792438809819322];['DE', 'DE'];None;{'diameter_mm': 900.0, 'end_year': 2050, 'is_H_gas': 1, 'is_bothDirection': 0, 'lat_mean': 52.45783014803389, 'length_km': 9.63916079008016, 'long_mean': 13.834130867388192, 'max_cap_M_m3_per_d': 60.294867504356546, 'max_pressure_bar': 85.0, 'num_compressor': 0, 'operator_name': 'ONTRAS', 'pipe_class_LKD': 2, 'start_year': 1983, 'waterDepth_m': None};{'diameter_mm': 0, 'end_year': 20, 'is_H_gas': 0, 'is_bothDirection': 0.5, 'lat_mean': 0.035100945874006584, 'length_km': 0, 'long_mean': 0.041692057568869956, 'max_cap_M_m3_per_d': 26.906561786330762, 'max_pressure_bar': 0, 'num_compressor': 0, 'operator_name': 0, 'pipe_class_LKD': 0, 'start_year': 20, 'waterDepth_m': None};{'diameter_mm': 'raw', 'end_year': 'make_Attrib(const)', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'raw', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Lasso', 'max_pressure_bar': 'raw', 'num_compressor': 'make_Attrib(const)', 'operator_name': 'raw', 'pipe_class_LKD': 'raw', 'start_year': 'make_Attrib(const)', 'waterDepth_m': None};{}
LKD_PS_898;PS_1236;['LKD_1236'];['LKD_N_681', 'LKD_N_682'];[52.422729202159886, 52.33270782300831];[13.792438809819322, 13.761441584806782];['DE', 'DE'];None;{'diameter_mm': 900.0, 'end_year': 2050, 'is_H_gas': 1, 'is_bothDirection': 0, 'lat_mean': 52.377718512584096, 'length_km': 10.231877412049263, 'long_mean': 13.776940197313053, 'max_cap_M_m3_per_d': 60.294867504356546, 'max_pressure_bar': 85.0, 'num_compressor': 0, 'operator_name': 'ONTRAS', 'pipe_class_LKD': 2, 'start_year': 1983, 'waterDepth_m': None};{'diameter_mm': 0, 'end_year': 20, 'is_H_gas': 0, 'is_bothDirection': 0.5, 'lat_mean': 0.045010689575786245, 'length_km': 0, 'long_mean': 0.015498612506269714, 'max_cap_M_m3_per_d': 26.906561786330762, 'max_pressure_bar': 0, 'num_compressor': 0, 'operator_name': 0, 'pipe_class_LKD': 0, 'start_year': 20, 'waterDepth_m': None};{'diameter_mm': 'raw', 'end_year': 'make_Attrib(const)', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'raw', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Lasso', 'max_pressure_bar': 'raw', 'num_compressor': 'make_Attrib(const)', 'operator_name': 'raw', 'pipe_class_LKD': 'raw', 'start_year': 'make_Attrib(const)', 'waterDepth_m': None};{}
LKD_PS_899;PS_1237;['LKD_1237'];['LKD_N_682', 'LKD_N_412'];[52.33270782300831, 52.14250677689274];[13.761441584806782, 14.586065160225177];['DE', 'DE'];None;{'diameter_mm': 600.0, 'end_year': 2050, 'is_H_gas': 1, 'is_bothDirection': 0, 'lat_mean': 52.237607299950525, 'length_km': 60.021559608301736, 'long_mean': 14.173753372515979, 'max_cap_M_m3_per_d': 42.54609527603566, 'max_pressure_bar': 25.0, 'num_compressor': 0, 'operator_name': 'ONTRAS', 'pipe_class_LKD': 3, 'start_year': 1983, 'waterDepth_m': None};{'diameter_mm': 0, 'end_year': 20, 'is_H_gas': 0, 'is_bothDirection': 0.5, 'lat_mean': 0.09510052305778771, 'length_km': 0, 'long_mean': 0.4123117877091973, 'max_cap_M_m3_per_d': 26.906561786330762, 'max_pressure_bar': 0, 'num_compressor': 0, 'operator_name': 0, 'pipe_class_LKD': 0, 'start_year': 20, 'waterDepth_m': None};{'diameter_mm': 'raw', 'end_year': 'make_Attrib(const)', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'raw', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Lasso', 'max_pressure_bar': 'raw', 'num_compressor': 'make_Attrib(const)', 'operator_name': 'raw', 'pipe_class_LKD': 'raw', 'start_year': 'make_Attrib(const)', 'waterDepth_m': None};{}
LKD_PS_900;PS_1238;['LKD_1238'];['LKD_N_682', 'LKD_N_693'];[52.33270782300831, 52.196792536504155];[13.761441584806782, 13.671233016542333];['DE', 'DE'];None;{'diameter_mm': 900.0, 'end_year': 2050, 'is_H_gas': 1, 'is_bothDirection': 0, 'lat_mean': 52.264750179756234, 'length_km': 16.31744935222945, 'long_mean': 13.716337300674557, 'max_cap_M_m3_per_d': 60.294867504356546, 'max_pressure_bar': 85.0, 'num_compressor': 0, 'operator_name': 'ONTRAS', 'pipe_class_LKD': 2, 'start_year': 1983, 'waterDepth_m': None};{'diameter_mm': 0, 'end_year': 20, 'is_H_gas': 0, 'is_bothDirection': 0.5, 'lat_mean': 0.06795764325207898, 'length_km': 0, 'long_mean': 0.04510428413222466, 'max_cap_M_m3_per_d': 26.906561786330762, 'max_pressure_bar': 0, 'num_compressor': 0, 'operator_name': 0, 'pipe_class_LKD': 0, 'start_year': 20, 'waterDepth_m': None};{'diameter_mm': 'raw', 'end_year': 'make_Attrib(const)', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'raw', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Lasso', 'max_pressure_bar': 'raw', 'num_compressor': 'make_Attrib(const)', 'operator_name': 'raw', 'pipe_class_LKD': 'raw', 'start_year': 'make_Attrib(const)', 'waterDepth_m': None};{}
LKD_PS_901;PS_1239;['LKD_1239'];['LKD_N_693', 'LKD_N_692'];[52.196792536504155, 52.166074242776716];[13.671233016542333, 13.663272303368231];['DE', 'DE'];None;{'diameter_mm': 900.0, 'end_year': 2050, 'is_H_gas': 1, 'is_bothDirection': 0, 'lat_mean': 52.18143338964043, 'length_km': 3.459658783581946, 'long_mean': 13.667252659955281, 'max_cap_M_m3_per_d': 60.294867504356546, 'max_pressure_bar': 85.0, 'num_compressor': 0, 'operator_name': 'ONTRAS', 'pipe_class_LKD': 2, 'start_year': 1983, 'waterDepth_m': None};{'diameter_mm': 0, 'end_year': 20, 'is_H_gas': 0, 'is_bothDirection': 0.5, 'lat_mean': 0.015359146863719529, 'length_km': 0, 'long_mean': 0.003980356587050871, 'max_cap_M_m3_per_d': 26.906561786330762, 'max_pressure_bar': 0, 'num_compressor': 0, 'operator_name': 0, 'pipe_class_LKD': 0, 'start_year': 20, 'waterDepth_m': None};{'diameter_mm': 'raw', 'end_year': 'make_Attrib(const)', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'raw', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Lasso', 'max_pressure_bar': 'raw', 'num_compressor': 'make_Attrib(const)', 'operator_name': 'raw', 'pipe_class_LKD': 'raw', 'start_year': 'make_Attrib(const)', 'waterDepth_m': None};{}
LKD_PS_902;PS_1240;['LKD_1240'];['LKD_N_692', 'LKD_N_691'];[52.166074242776716, 52.260711295490395];[13.663272303368231, 13.590518031384597];['DE', 'DE'];None;{'diameter_mm': 600.0, 'end_year': 2050, 'is_H_gas': 1, 'is_bothDirection': 0, 'lat_mean': 52.213392769133556, 'length_km': 11.635821868291693, 'long_mean': 13.626895167376414, 'max_cap_M_m3_per_d': 53.78698435397222, 'max_pressure_bar': 63.0, 'num_compressor': 0, 'operator_name': 'ONTRAS', 'pipe_class_LKD': 3, 'start_year': 1983, 'waterDepth_m': None};{'diameter_mm': 0, 'end_year': 20, 'is_H_gas': 0, 'is_bothDirection': 0.5, 'lat_mean': 0.04731852635683964, 'length_km': 0, 'long_mean': 0.0363771359918168, 'max_cap_M_m3_per_d': 26.906561786330762, 'max_pressure_bar': 0, 'num_compressor': 0, 'operator_name': 0, 'pipe_class_LKD': 0, 'start_year': 20, 'waterDepth_m': None};{'diameter_mm': 'raw', 'end_year': 'make_Attrib(const)', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'raw', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Lasso', 'max_pressure_bar': 'raw', 'num_compressor': 'make_Attrib(const)', 'operator_name': 'raw', 'pipe_class_LKD': 'raw', 'start_year': 'make_Attrib(const)', 'waterDepth_m': None};{}
LKD_PS_903;PS_1242;['LKD_1242'];['LKD_N_691', 'LKD_N_685'];[52.260711295490395, 52.272508245436306];[13.590518031384597, 13.62851477892006];['DE', 'DE'];None;{'diameter_mm': 600.0, 'end_year': 2050, 'is_H_gas': 1, 'is_bothDirection': 0, 'lat_mean': 52.26660977046335, 'length_km': 2.9002969921375144, 'long_mean': 13.609516405152329, 'max_cap_M_m3_per_d': 53.78698435397222, 'max_pressure_bar': 63.0, 'num_compressor': 0, 'operator_name': 'ONTRAS', 'pipe_class_LKD': 3, 'start_year': 1983, 'waterDepth_m': None};{'diameter_mm': 0, 'end_year': 20, 'is_H_gas': 0, 'is_bothDirection': 0.5, 'lat_mean': 0.00589847497295537, 'length_km': 0, 'long_mean': 0.01899837376773128, 'max_cap_M_m3_per_d': 26.906561786330762, 'max_pressure_bar': 0, 'num_compressor': 0, 'operator_name': 0, 'pipe_class_LKD': 0, 'start_year': 20, 'waterDepth_m': None};{'diameter_mm': 'raw', 'end_year': 'make_Attrib(const)', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'raw', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Lasso', 'max_pressure_bar': 'raw', 'num_compressor': 'make_Attrib(const)', 'operator_name': 'raw', 'pipe_class_LKD': 'raw', 'start_year': 'make_Attrib(const)', 'waterDepth_m': None};{}
LKD_PS_904;PS_1243;['LKD_1243'];['LKD_N_691', 'LKD_N_690'];[52.260711295490395, 52.31487467720128];[13.590518031384597, 13.581902799073035];['DE', 'DE'];None;{'diameter_mm': 600.0, 'end_year': 2050, 'is_H_gas': 1, 'is_bothDirection': 0, 'lat_mean': 52.287792986345835, 'length_km': 6.053032837810713, 'long_mean': 13.586210415228816, 'max_cap_M_m3_per_d': 53.78698435397222, 'max_pressure_bar': 63.0, 'num_compressor': 0, 'operator_name': 'ONTRAS', 'pipe_class_LKD': 3, 'start_year': 1983, 'waterDepth_m': None};{'diameter_mm': 0, 'end_year': 20, 'is_H_gas': 0, 'is_bothDirection': 0.5, 'lat_mean': 0.027081690855442982, 'length_km': 0, 'long_mean': 0.004307616155781346, 'max_cap_M_m3_per_d': 26.906561786330762, 'max_pressure_bar': 0, 'num_compressor': 0, 'operator_name': 0, 'pipe_class_LKD': 0, 'start_year': 20, 'waterDepth_m': None};{'diameter_mm': 'raw', 'end_year': 'make_Attrib(const)', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'raw', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Lasso', 'max_pressure_bar': 'raw', 'num_compressor': 'make_Attrib(const)', 'operator_name': 'raw', 'pipe_class_LKD': 'raw', 'start_year': 'make_Attrib(const)', 'waterDepth_m': None};{}
LKD_PS_905;PS_1245;['LKD_1245'];['LKD_N_682', 'LKD_N_690'];[52.33270782300831, 52.31487467720128];[13.761441584806782, 13.581902799073035];['DE', 'DE'];None;{'diameter_mm': 600.0, 'end_year': 2050, 'is_H_gas': 1, 'is_bothDirection': 0, 'lat_mean': 52.3237912501048, 'length_km': 12.365799795898424, 'long_mean': 13.671672191939908, 'max_cap_M_m3_per_d': 42.54609527603566, 'max_pressure_bar': 25.0, 'num_compressor': 0, 'operator_name': 'ONTRAS', 'pipe_class_LKD': 3, 'start_year': 1983, 'waterDepth_m': None};{'diameter_mm': 0, 'end_year': 20, 'is_H_gas': 0, 'is_bothDirection': 0.5, 'lat_mean': 0.008916572903515885, 'length_km': 0, 'long_mean': 0.08976939286687367, 'max_cap_M_m3_per_d': 26.906561786330762, 'max_pressure_bar': 0, 'num_compressor': 0, 'operator_name': 0, 'pipe_class_LKD': 0, 'start_year': 20, 'waterDepth_m': None};{'diameter_mm': 'raw', 'end_year': 'make_Attrib(const)', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'raw', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Lasso', 'max_pressure_bar': 'raw', 'num_compressor': 'make_Attrib(const)', 'operator_name': 'raw', 'pipe_class_LKD': 'raw', 'start_year': 'make_Attrib(const)', 'waterDepth_m': None};{}
LKD_PS_906;PS_1246;['LKD_1246'];['LKD_N_690', 'LKD_N_688'];[52.31487467720128, 52.315829521095026];[13.581902799073035, 13.538463061863064];['DE', 'DE'];None;{'diameter_mm': 600.0, 'end_year': 2050, 'is_H_gas': 1, 'is_bothDirection': 0, 'lat_mean': 52.31535209914816, 'length_km': 2.955657429651773, 'long_mean': 13.560182930468049, 'max_cap_M_m3_per_d': 42.54609527603566, 'max_pressure_bar': 25.0, 'num_compressor': 0, 'operator_name': 'ONTRAS', 'pipe_class_LKD': 3, 'start_year': 1983, 'waterDepth_m': None};{'diameter_mm': 0, 'end_year': 20, 'is_H_gas': 0, 'is_bothDirection': 0.5, 'lat_mean': 0.0004774219468721696, 'length_km': 0, 'long_mean': 0.021719868604985315, 'max_cap_M_m3_per_d': 26.906561786330762, 'max_pressure_bar': 0, 'num_compressor': 0, 'operator_name': 0, 'pipe_class_LKD': 0, 'start_year': 20, 'waterDepth_m': None};{'diameter_mm': 'raw', 'end_year': 'make_Attrib(const)', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'raw', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Lasso', 'max_pressure_bar': 'raw', 'num_compressor': 'make_Attrib(const)', 'operator_name': 'raw', 'pipe_class_LKD': 'raw', 'start_year': 'make_Attrib(const)', 'waterDepth_m': None};{}
LKD_PS_907;PS_1247;['LKD_1247'];['LKD_N_688', 'LKD_N_684'];[52.315829521095026, 52.37798362053498];[13.538463061863064, 13.566463563927355];['DE', 'DE'];None;{'diameter_mm': 600.0, 'end_year': 2050, 'is_H_gas': 1, 'is_bothDirection': 0, 'lat_mean': 52.346906570815, 'length_km': 7.1704087656903805, 'long_mean': 13.55246331289521, 'max_cap_M_m3_per_d': 53.78698435397222, 'max_pressure_bar': 63.0, 'num_compressor': 0, 'operator_name': 'ONTRAS', 'pipe_class_LKD': 3, 'start_year': 1983, 'waterDepth_m': None};{'diameter_mm': 0, 'end_year': 20, 'is_H_gas': 0, 'is_bothDirection': 0.5, 'lat_mean': 0.03107704971997549, 'length_km': 0, 'long_mean': 0.014000251032145526, 'max_cap_M_m3_per_d': 26.906561786330762, 'max_pressure_bar': 0, 'num_compressor': 0, 'operator_name': 0, 'pipe_class_LKD': 0, 'start_year': 20, 'waterDepth_m': None};{'diameter_mm': 'raw', 'end_year': 'make_Attrib(const)', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'raw', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Lasso', 'max_pressure_bar': 'raw', 'num_compressor': 'make_Attrib(const)', 'operator_name': 'raw', 'pipe_class_LKD': 'raw', 'start_year': 'make_Attrib(const)', 'waterDepth_m': None};{}
LKD_PS_908;PS_1249;['LKD_1249'];['LKD_N_688', 'LKD_N_687'];[52.315829521095026, 52.31535781475965];[13.538463061863064, 13.516089061268652];['DE', 'DE'];None;{'diameter_mm': 600.0, 'end_year': 2050, 'is_H_gas': 1, 'is_bothDirection': 0, 'lat_mean': 52.31559366792734, 'length_km': 1.5222491654987167, 'long_mean': 13.527276061565857, 'max_cap_M_m3_per_d': 53.78698435397222, 'max_pressure_bar': 63.0, 'num_compressor': 0, 'operator_name': 'ONTRAS', 'pipe_class_LKD': 3, 'start_year': 1983, 'waterDepth_m': None};{'diameter_mm': 0, 'end_year': 20, 'is_H_gas': 0, 'is_bothDirection': 0.5, 'lat_mean': 0.0002358531676875941, 'length_km': 0, 'long_mean': 0.011187000297206316, 'max_cap_M_m3_per_d': 26.906561786330762, 'max_pressure_bar': 0, 'num_compressor': 0, 'operator_name': 0, 'pipe_class_LKD': 0, 'start_year': 20, 'waterDepth_m': None};{'diameter_mm': 'raw', 'end_year': 'make_Attrib(const)', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'raw', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Lasso', 'max_pressure_bar': 'raw', 'num_compressor': 'make_Attrib(const)', 'operator_name': 'raw', 'pipe_class_LKD': 'raw', 'start_year': 'make_Attrib(const)', 'waterDepth_m': None};{}
LKD_PS_909;PS_1250;['LKD_1250'];['LKD_N_687', 'LKD_N_694'];[52.31535781475965, 52.36526228065373];[13.516089061268652, 13.42014527044077];['DE', 'DE'];None;{'diameter_mm': 600.0, 'end_year': 2050, 'is_H_gas': 1, 'is_bothDirection': 0, 'lat_mean': 52.340310047706694, 'length_km': 8.562976244777325, 'long_mean': 13.46811716585471, 'max_cap_M_m3_per_d': 53.78698435397222, 'max_pressure_bar': 63.0, 'num_compressor': 0, 'operator_name': 'ONTRAS', 'pipe_class_LKD': 3, 'start_year': 1983, 'waterDepth_m': None};{'diameter_mm': 0, 'end_year': 20, 'is_H_gas': 0, 'is_bothDirection': 0.5, 'lat_mean': 0.024952232947040187, 'length_km': 0, 'long_mean': 0.04797189541394075, 'max_cap_M_m3_per_d': 26.906561786330762, 'max_pressure_bar': 0, 'num_compressor': 0, 'operator_name': 0, 'pipe_class_LKD': 0, 'start_year': 20, 'waterDepth_m': None};{'diameter_mm': 'raw', 'end_year': 'make_Attrib(const)', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'raw', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Lasso', 'max_pressure_bar': 'raw', 'num_compressor': 'make_Attrib(const)', 'operator_name': 'raw', 'pipe_class_LKD': 'raw', 'start_year': 'make_Attrib(const)', 'waterDepth_m': None};{}
LKD_PS_910;PS_1251;['LKD_1251'];['LKD_N_694', 'LKD_N_696'];[52.36526228065373, 52.40578567644236];[13.42014527044077, 13.430210821137974];['DE', 'DE'];None;{'diameter_mm': 600.0, 'end_year': 2050, 'is_H_gas': 1, 'is_bothDirection': 0, 'lat_mean': 52.38552397854805, 'length_km': 4.558914146584549, 'long_mean': 13.425178045789373, 'max_cap_M_m3_per_d': 53.78698435397222, 'max_pressure_bar': 63.0, 'num_compressor': 0, 'operator_name': 'ONTRAS', 'pipe_class_LKD': 3, 'start_year': 1983, 'waterDepth_m': None};{'diameter_mm': 0, 'end_year': 20, 'is_H_gas': 0, 'is_bothDirection': 0.5, 'lat_mean': 0.0202616978943162, 'length_km': 0, 'long_mean': 0.005032775348602136, 'max_cap_M_m3_per_d': 26.906561786330762, 'max_pressure_bar': 0, 'num_compressor': 0, 'operator_name': 0, 'pipe_class_LKD': 0, 'start_year': 20, 'waterDepth_m': None};{'diameter_mm': 'raw', 'end_year': 'make_Attrib(const)', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'raw', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Lasso', 'max_pressure_bar': 'raw', 'num_compressor': 'make_Attrib(const)', 'operator_name': 'raw', 'pipe_class_LKD': 'raw', 'start_year': 'make_Attrib(const)', 'waterDepth_m': None};{}
LKD_PS_911;PS_1252;['LKD_1252'];['LKD_N_694', 'LKD_N_695'];[52.36526228065373, 52.39938004597585];[13.42014527044077, 13.328508539234363];['DE', 'DE'];None;{'diameter_mm': 600.0, 'end_year': 2050, 'is_H_gas': 1, 'is_bothDirection': 0, 'lat_mean': 52.38232116331479, 'length_km': 7.287587622999383, 'long_mean': 13.374326904837567, 'max_cap_M_m3_per_d': 53.78698435397222, 'max_pressure_bar': 63.0, 'num_compressor': 0, 'operator_name': 'ONTRAS', 'pipe_class_LKD': 3, 'start_year': 1983, 'waterDepth_m': None};{'diameter_mm': 0, 'end_year': 20, 'is_H_gas': 0, 'is_bothDirection': 0.5, 'lat_mean': 0.017058882661061148, 'length_km': 0, 'long_mean': 0.0458183656032034, 'max_cap_M_m3_per_d': 26.906561786330762, 'max_pressure_bar': 0, 'num_compressor': 0, 'operator_name': 0, 'pipe_class_LKD': 0, 'start_year': 20, 'waterDepth_m': None};{'diameter_mm': 'raw', 'end_year': 'make_Attrib(const)', 'is_H_gas': 'raw', 'is_bothDirection': 'make_Attrib(const)', 'lat_mean': 'make_Attrib(latlong_mean)', 'length_km': 'raw', 'long_mean': 'make_Attrib(latlong_mean)', 'max_cap_M_m3_per_d': 'Lasso', 'max_pressure_bar': 'raw', 'num_compressor': 'make_Attrib(const)', 'operator_name': 'raw', 'pipe_class_LKD': 'raw', 'start_year': 'make_Attrib(const)', 'waterDepth_m': None};{}
